id,question,model_answer,confidence,correct_answer,is_correct
48885,"Identify the correct case holding using the following information: No. 15 at 6.) The Court agrees. The United States is a sovereign nation, and as such, it may not be sued absent consent. See Lehman v. Nakshian, 453 U.S. 156, 160, 101 S.Ct. 2698, 69 L.Ed.2d 548 (1981); Gilbert v. DaGrossa, 756 F.2d 1455, 1458 (9th Cir.1985.) If the United States has not consented to the suit, subject matter jurisdiction is lacking and the complaint must be dismissed. Fed.R.Civ.P. 12(h)(3); United States v. Mitchell, 463 U.S. 206, 212, 103 S.Ct. 2961, 77 L.Ed.2d 580 (1983); Gilbert, 756 F.2d at 1458. Administrative prerequisites aimed at agency resolution of a claim prior to suit generally are jurisdictional, as the Government’s consent to be sued is premised upon adherence to the prerequisites. See, e.g., Sommatino v. United States, 255 F.3d 704, 708 (9th Cir.2001) (<HOLDING>); Jerves v. United States, 966 F.2d 517, 519",1,5,1,1
48891,"Identify the correct case holding using the following information: Killian’s interaction with the representatives was sufficient to put them on notice of his need for provider network information. Although Mr. Killian used the word “pread-mission” in his deposition when telling the attorneys the purpose of his call, he did not testify that he told the representatives that he was calling for preadmission. His interaction with the representatives included calling the designated number, informing the representative of his location and telling the representative of the needed surgery. 46 . Although Mr. Killian bears the ultimate burden at trial, ""[a] party seeking summary judgment bears an initial burden of proving there is 'no material question of fact with respect to an essential element of the non-moving party’s case.' ” MMG Fin. C , 591 (7th Cir.2000) (<HOLDING>). 49 . This is the result reached by the panel.",0,4,0,1
48896,"Identify the correct case holding using the following information: the jury that Queen’s attorney had, during his closing argument, relied on ambiguous language in the original instruction was a permissible exercise of discretion. Although the supplemental instruction may have undermined defense counsel’s argument, the instruction stated the law properly. We do not reverse judgments for jury instruction errors where “the charge was not misleading and contained an adequate statement of the law.” United States v. United Med. and Surgical Supply Corp., 989 F.2d 1390, 1407 (4th Cir.1993), quoting United States v. Park, 421 U.S. 658, 675, 95 S.Ct. 1903, 1913, 44 L.Ed.2d 489 (1975). Furthermore, the instruction did not refer either to counsel or to counsel’s argument. Instead, the instruction fairly responded to the jury question in a non-pre (4th Cir.1995) (<HOLDING>); United States v. Tanner, 61 F.3d 231, 237",3,4,1,0
48901,"Identify the correct case holding using the following information: Bank v. Vinson, 477 U.S. 57, 67, 106 S.Ct. 2399, 2405, 91 L.Ed.2d 49 (1986)). In its Conclusions of Law, the district court stated and applied the standard exactly as it has been enunciated in Meritor and Harris. 9 . Harris, — U.S. at - - -, 114 S.Ct. at 370-72, 126 L.Ed.2d at 302-03. 10 . See, e.g., Jones v. Flagship Int’l, 793 F.2d 714, 719-20 (5th Cir.1986, cert. denied, 479 U.S. 1065, 107 S.Ct. 952, 93 L.Ed.2d 1001 (1987). Harris did not change this requirement. Nash v. Electrospace System, Inc., 9 F.3d 401, 403-04 (5th Cir.1993). 11 . Fed.R.App.P. 38. 12 . E.g., Montgomery v. United States, 933 F.2d 348, 350 (5th Cir.1991) (quoting Coghlan v. Starkey, 852 F.2d 806, 811 (5th Cir.1988)). 13 . 28 U.S.C. § 1927; Caldwell v. Palmetto State Sav. Bank, 811 F.2d 916, 919 (5th Cir.1987) (<HOLDING>). 14 . Cf., Caldwell, 811 F.2d at 919 (holding",3,4,1,0
48910,"Identify the correct case holding using the following information: that Ms. Krum would be unable to participate in any vocational retraining in its preparation of the Employability Analysis Report or at any future time. This limitation puts Dr. Pearce’s statement that Ms. Krum could sit for eight hours a day in a different light. And while Hartford emphasizes the number of hours that Ms. Krum could sit, it fails to point out that Dr. Pearce left blank the spaces for how long Ms. Krum could stand or walk in the workplace. Dr. Pearce presumably believed that Ms. Krum would not be able to stand or walk at all due to her breathing difficulties. Other courts have reversed plan administrator decisions for plaintiffs with similar statements from their attending physicians. See, e.g., Spangler v. Lockheed Martin Energy Sys., Inc., 313 F.3d 356 (6th Cir.2002) (<HOLDING>). The court does not intend to suggest that",1,4,1,1
48928,"Identify the correct case holding using the following information: cannot be equated with the determination of disability under ERISA. Even if the Social Security administration required a showing of plaintiffs inability to work at any occupation, as does this Plan, the method by which that conclusion is reached in Social Security cases is substantially different than that used in ERISA cases. For example, and significant to this case, ERISA does not contain a treating physician rule, Black & Decker Disability Plan v. Nord, 538 U.S. 822, 832, 123 S.Ct. 1965, 155 L.Ed.2d 1034 (2003), while Social Security does. In an ERISA case, medical information offered by a Plan participant’s primary physician is to be considered, but it is not entitled to special deference. Id. at 832, 123 S.Ct. 1965. Meraou, 221 Fed.Appx. at 703; See Kimber, 196 F.3d at 1099 (<HOLDING>). Additionally, Mr. Hildre’s reliance on the",3,5,0,0
48934,"Identify the correct case holding using the following information: be what ERISA authorizes in a suit for benefits under § 1132(a). Id. at 379-80, 122 S.Ct. 2151 (footnote omitted). The Rush Prudential Court recognized that allowing the states to establish these types of procedures would somewhat undermine ERISA’s purpose in establishing a “uniform federal regime of ‘rights and obligations’ under ERISA.” Id. at 381, 122 S.Ct. 2151. However, the Court stated, “ *[s]uch disuniformities ... are the inevitable result of the congressional decision to ‘save’ local insurance regulation.’ ” Id. (quoting Metro. Life Ins. Co. v. Massachusetts, 471 U.S. 724, 747, 105 S.Ct. 2380, 85 L.Ed.2d 728 (1985)) (alterations in original). The Court acknowledged its previous holding in Pilot Life Ins. Co. v. Dedeaux, 481 U.S. 41, 57, 107 S.Ct. 1549, 95 L.Ed.2d 39 (1987) (<HOLDING>) and explained that a state statute might “so",1,5,4,0
48972,"Identify the correct case holding using the following information: negligence of a physician precludes the manufacturer’s liability for failure to warn of risks of off-label use). Id. at 194-95. Cases from other federal courts applying state law have expressly found that a pharmaceutical manufacturer had a duty to warn of risks associated with off-label use. See, e.g., McNeil v. Wyeth, 462 F.3d 364, 370-71 (5th Cir.2006) (under Texas law, plaintiffs can pursue failure to warn action despite off-label use of drug); Knipe v. SmithKline Beecham, 583 F.Supp.2d 602, 628-29 (E.D.Pa.2008) (con- eluding, under New Jersey law, that manufacturer owed duty to warn of dangers associated with off-label uses of drugs where manufacture knows or should have known of danger of side effects); Southern v. Pfizer, Inc., 471 F.Supp.2d 1207, 1218 (N.D.Ala.2006) (<HOLDING>); Woodbury v. Janssen Pharm., Inc., Civ. A. No.",4,5,4,1
48981,"Identify the correct case holding using the following information: seek injunctive relief including a claim for medical monitoring.... Plaintiffs do not argue that certification is proper under Rule 23(b)(2), and in any event, Rule 23(b)(2) certification is improper since the primary relief sought is damages.”); Arch, 175 F.R.D. at 484 (23(b)(2) certification is not appropriate where the “substantial majority of relief requested [was] monetary in nature.”); Castano v. Am. Tobacco Co., 160 F.R.D. 544, 552 (E.D.La.1995), rev. on other grounds, 84 F.3d 734 (5th Cir.1996) (Where “medical-monitoring program sought by plaintiffs is but one type of relief sought among many” including “compensatory, statutory and punitive damages,” plaintiffs primarily sought monetary damages.); Guillory v. Am. Tobacco Co., No. 97c8641, 2001 WL 290603 (N.D.Ill.2001) (<HOLDING>). Even those courts that have found the",3,4,0,0
48984,"Identify the correct case holding using the following information: A federal district court in New York recently described the state of the law in this area by stating that, “[b]y now, it should be abundantly clear that the duty to preserve means what it says and that a failure to preserve records — paper or electronic — and to search in the right places for those records, will inevitably result in the spoliation of evidence.” Pension Comm. of the Univ. of Montreal Pension Plan v. Banc of Am. Sec., LLC, 685 F.Supp.2d 456, 462 (S.D.N.Y.2010). A court may impose sanctions for spoliation, with the traditional and most typical remedy for spoliation being the drawing of an “adverse inference” that the destroyed evidence would have been favorable to the opposing side. See Rimkus Consulting Group, Inc. v. Cammarata, 688 F.Supp.2d 598, 615-17 (S.D.Tex.2010) (<HOLDING>); United Med. Supply, 77 Fed.Cl. at 263. In its",1,4,1,1
49008,"Identify the correct case holding using the following information: He opined that Dr. Gerber could not legitimately refer Endicott because he never treated Endicott. II. The dispositive question is whether Dr. Gerber made a valid referral to Dr. Lusk. The rule is well settled that an employee may change a treating physician when referred by the authorized treating physician, when confronted with an emergency, or when given permission by the commission or the employer. Biafore v. Kitchin Equipment Co., 18 Va.App. 474, 478-79, 445 S.E.2d 496, 498 (1994); Shenandoah Products, Inc. v. Whitlock, 15 Va.App. 207, 210, 421 S.E.2d 483, 485 (1992). The issue whether a treating physician has made a valid referral of his patient to another physician for treatment is a factual question. Daniel Construction Co. v. Baker, 229 Va. 453, 456, 331 S.E.2d 396, 398 (1985) (<HOLDING>); Jensen Press v. Ale, 1 Va.App. 153, 159, 336",0,5,4,0
49048,"Identify the correct case holding using the following information: 600 So.2d 1049, 1050 (Ala.Civ.App.1992) (accord). Admittedly, this court has issued numerous opinions since Ex parte DCH Regional Medical Center that have declared judgments nonfinal for failing to completely resolve the employee’s workers’ compensation claim. See, e.g., Norment Sec. Group v. Chaney, 938 So.2d 424, 425 (Ala.Civ.App.2006) (judgment finding that employee sufficiently notified employer of injury held to be nonfinal for failing to ascertain and declare other aspects of claim); International Paper Co. v. Bracknell, 854 So.2d 116, 118 (Ala.Civ.App.2003) (dismissing appeal from order that decided liability and temporary-disability-benefits issues but failed to address permanent-disability claim); USA Motor Express, Inc. v. Renner, 853 So.2d 1019, 1021 (Ala.Civ.App. 2003) (<HOLDING>); and International Paper Co. v. Dempsey, 844",3,5,3,1
49069,"Identify the correct case holding using the following information: 395 (Fla. 5th DCA 1983). However, under Florida law, whether a condition precedent is at issue is not relevant to contract formation. Instead, even in the words of the case relied upon by the Holding Corporations, Ketchian, a condition precedent arises as a “defense of non-performance.” Id. at 396; see also Custer Med. Ctr. v. United Auto. Ins. Co., 62 So.3d 1086, 1096 (Fla.2010) (“[A] defending party’s assertion that a plaintiff has failed to satisfy conditions precedent necessary to trigger contractual duties under an existing agreement is generally viewed as an affirmative defense, for which the defensive pleader has the burden of pleading and persuasion.”) (emphasis in original); cf. Christian Mut. Life Ins. Co. v. Penn Mut. Life Ins. Co., 163 F.Supp.2d 260, 262-63 (S.D.N.Y. 2001) (<HOLDING>). As such, the issue is not one of contract",3,4,1,0
49098,"Identify the correct case holding using the following information: whom must be a physician) to determine whether the HMO’s actions were “reasonable.” These distinctions are fatal to the external review law. The external review hearing more closely resembles “contract interpretation or evidentiary litigation before a neutral arbiter” than “a practice (having nothing to do with arbitration) of obtaining another medical opinion.” Rush Prudential, 536 U.S. at 383, 122 S.Ct. 2151. More damaging, however, is the right of either party to seek judicial review. For example, a claimant who is denied benefits pursuant to Hawaii’s external review law can appeal that denial to the courts, allowing for a judicial determination of the claimant’s entitlement to benefits. This is precisely the type of adjudication barred by Pilot Life, 481 U.S. at 52, 107 S.Ct. 1549 (<HOLDING>). See HRS § 432E-6; 215 Ill. Comp. Stat.",3,5,0,0
49110,"Identify the correct case holding using the following information: doctors’ actions vis-a-vis the § 2151.421 report shock the conscience because they: 1) deliberately, intentionally, and recklessly, 2) fabricated evidence that 3) was false, and 4) in so doing, they went beyond their roles as diagnosticians and treatment providers, thereby supplanting CSB’s function as investigator of child abuse. For the reasons discussed in the following subsections, I conclude that plaintiffs have failed to plead any of the components of their substantive due process claim adequately. ii. Mens Re First, with regard to plaintiffs’ assertions about the defendants’ state of mind, the insufficiency under Iqbal/Twom-bly, supra, of conclusory allegations applies to claims about mindset. Ctr. for Bio-Ethical Reform, Inc. v. Napolitano, 648 F.3d 365, 377 (6th Cir. 2011) (<HOLDING>); Warren v. Lexington-Fayette Urban Cty. Gov’t,",1,4,0,0
49120,"Identify the correct case holding using the following information: may not be based on “subjective opinions about future ‘quality of life’ of a . . . disabled person.” 45 C.F.R. pt. 1340 app. A state may avoid the regulations by electing not to receive CAPTA funds. Neither party has briefed the applicability of CAPTA in this case. According to public records, Washington State is a recipient of CAPTA funds. See Office of Family & Children’s Ombudsman, available at http://www.govemor.wa.gov/ofco/gal/galsum.htm (last visited Oct. 29, 2007). 4 The Natural Death Act recognizes the right of a competent adult to refuse, by advance directive, life-sustaining medical treatment when the adult is in a terminal or permanently unconscious condition. RCW 70.122.030. The act does not apply here because Liam is not a competent adult. 5 Cruzan, 497 U.S. at 278 (<HOLDING>); Washington v. Glucksberg, 521 U.S. 702, 117",1,5,3,0
49140,"Identify the correct case holding using the following information: The court, however, did not suggest that any hearing was required before termination of the contract itself. In the case at bar, of course, only the contract was terminated, Dr. Boucvalt was not deprived of his medical staff privileges. We decline to apply the predeprivation hearing requirement of Louder-mill/Roth/Sindermann so as to federalize all contract law. See Casey v. Depetrillo, 697 F.2d 22, 23 (1st Cir.1983); Findeisen, 749 F.2d at 240-41 (concurring opinion); Vail, 706 F.2d at 1456 (dissenting opinion). In the present case, the traditional postdeprivation contract remedy constitutes all the process that was due. Cf. Hudson v. Palmer, 468 U.S. 517, 104 S.Ct. 3194, 3204, 82 L.Ed.2d 393 (1984); Parrott v. Taylor, 451 U.S. 527, 543-44, 101 S.Ct. 1908, 1917, 68 L.Ed.2d 420 (1981) (<HOLDING>). If Boucvalt was entitled to some",4,5,1,0
49145,"Identify the correct case holding using the following information: convinced that it would not.” Neither doctor was present at the Gulf Coast Medical Center at the time KE.W. was taken into custody and neither pointed to any specific actions taken by K.E.W. at the center as a basis for rendering an opinion. Stone cited the incident at the center as a behavior by K.E.W. that made him believe that K.E.W. could be a harm to others, but merely described that KE.W. had an MHMR appointment, had met with Pugh, and had been so threatening that Pugh felt that K.E.W. needed to be immediately admitted to the hospital. S psychiatric expert opinion of a potential danger to others is insufficient to support a commitment” and there must be facts in record to justify conclusion that appellant was likely to cause serious harm); see also Broussard, 827 S.W.2d at 622 (<HOLDING>). Thus KE.W.’s beliefs, and his adherence to",0,4,0,1
49152,"Identify the correct case holding using the following information: entered upon the Order of Dismissal against Judge Geiger, and the other order was obviously intended to be final, this appeal is properly before us. See Van Valkenburg v. Paracelsus Healthcare Corp., 2000 ND 38, ¶ 8 n. 1, 606 N.W.2d 908 (treating order granting summary judgment as appealable final order where order was obviously intended to be final); Greenwood, Greenwood & Greenwood, P.C. v. Klem, 450 N.W.2d 745, 746 (N.D.1990) (treating appeal from order as properly before the Court where- subsequent consistent judgment was entered). [¶ 5] The right to appeal in this State is governed solely by statute. Mann v. N.D. Tax Comm’r, 2005 ND 36, ¶ 7, 692 N.W.2d 490. Without a statutory basis to hear an appeal, this Court must dismiss the appeal. Id. Generally, an order dism 674 N.W.2d 9 (<HOLDING>); Rodenburg v. Fargo-Moor-head Young Men’s",2,3,0,0
49169,"Identify the correct case holding using the following information: marshals, and presenting the testimony of Dr. Ketroser. During closing argument, the defense spent substantial time discussing and attacking the reliability of the laboratory test results. The test results became a central and critical focus of the defense, which argued that if the state did not prove that the victim died from carbon-monoxide poisoning, then the jury must find appellant not guilty of felony murder and guilty of some lesser offense. The state argues on appeal that the defense focus on the cause of death was irrelevant because the jury was properly instructed that it need only find that appellant caused the victim’s death while “committing or attempting to commit” arson. The state appears to be correct on the law. See State v. Nielsen, 467 N.W.2d 615, 618 (Minn.1991) (<HOLDING>). But the prosecutor did not present this",2,4,2,1
49192,"Identify the correct case holding using the following information: States Court of Appeals for the Federal Circuit has clarified, however, that when a contract award is challenged, based on regulatory or procedural violation, “the disappointed bidder must show a clear and prejudicial violation of applicable statutes or regulations.” Axiom Res. Mgmt. v. United States, 564 F.3d 1374, 1381 (Fed.Cir.2009) (internal quotation marks omitted). Second, if an award decision is challenged as lacking a rational basis, the trial court “must sustain an agency action unless the action does not evince rational reasoning and consideration of relevant factors.” Savantage Fin. Servs. v. United States, 595 F.3d 1282, 1287 (Fed.Cir.2010) (internal alterations and quotation marks omitted); see also Centech Grp., Inc. v. United States, 554 F.3d 1029, 1037 (Fed.Cir.2009) (<HOLDING>) (internal quotation marks omitted). Third,",3,5,3,1
49194,"Identify the correct case holding using the following information: referrals to specialists— the discrimination provision is sufficiently clear in apprising physicians that they may not provide firearm-owning patients with less medical care than they would other patients, in any circumstances. Thus, the discrimination provision of the Act is not vague. Finally, Plaintiffs argue that the harassment provision of the Act, § 709.338(6), is vague because the Act does not define “unnecessarily harassing.” Plaintiffs contend that patients may hold diverse views as to what constitutes unnecessary harassment. Plaintiffs argue that what conduct is prohibited thus depends on what a particular patient understands it to be, and that the resulting uncertainty as to what the Act prohibits “is not permissible under the First Amendment.” See Conant, 309 F.3d at 639 (<HOLDING>) (citing Collins, 323 U.S. at 535, 65 S.Ct. at",1,4,1,1
49213,"Identify the correct case holding using the following information: of trust relative to Medicare. Additionally, Garrison did not-hold a position of discretion concerning her crime of false reporting to Medicare, as required for application of the abuse-of-trust enhancement. As her counsel explained at sentencing, Garrison lacked the discretion and ability to conceal the false cost reports submitted for Medicare, reimbursement and relied on others to accomplish this deception. In contrast to Garrison’s lack of discretion and inability to produce the fraudulent Medicare reimbursement requests as section 3B1.3 envisions is a physician who possesses the expertise to create erroneous medical records and, consequently, fraudulent Medicare reports that are difficult to deteet and to question. Cf. United States v. Rutgard, 108 F.3d 1041, 1064 (9th Cir.) (<HOLDING>), amended on other grounds, 116 F.3d 1270, 1293",3,5,3,1
49215,"Identify the correct case holding using the following information: Court in Johnson stressed that it must “of course decide appealability for categories of orders rather than individual orders.” Id. at 315, 115 S.Ct. 2151. .Accordingly, we cannot, in each individual case, “engage in ad hoc balancing to decide issues of appealability.” Id. Therefore, even though in this case a holding that we lack jurisdiction may problematically prolong this case, under Johnson that is our only option. However, before this case proceeds further, we would encourage the district court to consider in more detail its reliance on the proffered experts’ opinions. It is unclear from the district court’s opinion if it even applied the Daubert framework. That, of course, is the required starting point. See Ammons v. Aramark Uniform Serv., Inc., 368 F.3d 809, 816 (7th Cir.2004) (<HOLDING>). Nonetheless, under Johnson, our review of any",4,5,4,1
49225,"Identify the correct case holding using the following information: very matter on which he proposes to give an opinion.” Gammill v. Jack Williams Chevrolet, Inc., 972 S.W.2d 713, 718 (Tex.1998). Paragraph six of Dr. Katz’s affidavit states, in pertinent part, that, when an anesthesiologist renders anesthesia services, whether on call or during the regular workday, “it is our practice to charge for those services.” The testimony in paragraph nine states that Dr. Riddle became responsible for S.D. when he assumed the care of Mrs. Chau. As such, he was entitled to compensation for intubat-ing S.D. after birth. While Dr. Katz purported to have personal knowledge of the facts recited in his affidavit, his statement regarding Dr. Riddle’s entitlement to compensation is a legal conclusion with no supporting facts or rationale. See McIntyre, 109 S.W.3d at 749 (<HOLDING>). Dr. Katz’s affidavit makes no claims that,",3,5,3,1
49229,"Identify the correct case holding using the following information: medicine), could not eliminate any of the other potential causes either. All he could do was assess the likelihood it was one cause or another, and he found that the tetanus was least likely to have originated with the wound on May 13th. In fact, Avery said it was less than a hundredth of one percent that Lerma would get tetanus that many days later. Dr. Avery’s conclusion was based on (1) evidence that the tetanus fully developed outside the twenty-one day limitation, and (2) the fact that the caused tetanus versus diabetes or dental problems or any other source is just an inference of causation amounting to no more than conjecture or speculation. See Schaefer, 612 S.W.2d at 204-5. Therefore, we hold his testimo ny presents no evidence as to causation of Lerma’s death. See id. (<HOLDING>). Conclusion In light of the Robinson factors",1,5,0,0
49243,"Identify the correct case holding using the following information: medical records — was that the wear and tear on his discs was the result of his work activities. The dissent dismisses Anderson’s testimony because it was in response to “questions posed to Anderson ... phrased by Anderson’s employer using a disjunctive clause” — that is, whether Anderson’s work for Frontier Communications was “causing” or “aggravating” Anderson’s back problems. According to the dissent, “the fact that [Anderson] acknowledged that work may have aggravated his back pain does not mean that he also acknowledged that work caused his back injury.” But Anderson’s injuries were compensable, whether caused in the first instance by his work or whether his work merely aggravated a preexisting condition. See Gillette v. Harold Inc., 257 Minn. 313, 317, 101 N.W.2d 200, 204 (1960) (<HOLDING>). The WCCA further concluded that the",3,5,3,1
49254,"Identify the correct case holding using the following information: this test, the relevant inquiry “is not simply whether a private group is serving a 'public function’, [but] whether the function performed has been 'traditionally the exclusive prerogative of the State.' ” Rendell-Baker, 457 U.S. at 842, 102 S.Ct. 2764. Examples of ""traditional exclusive governmental functions” include holding elections and exercising powers of eminent domain. The Supreme Court has rarely found the ""exclusivity” aspect of this test to be met. See Mark, 51 F.3d at 1142. Furthermore, courts have held that the provision of hospital services is not a traditional public function exclusively reserved to the state. See, e.g., Shannon v. Shannon, 965 F.2d 542, 547 (7th Cir.1992); Cardio-Medical Assocs., Ltd. v. Crozer-Chester Med. Ctr., 536 F.Supp. 1065, 1090-91 (E.D.Pa.1982) (<HOLDING>); Holton v. Crozer-Chester Med. Ctr., 419",0,5,0,1
49270,"Identify the correct case holding using the following information: with disapproval by the Fifth Circuit.” See Wilson v. Hibu Inc., No. 3:13-CV-2012-L, 2013 WL 5803816, at *6 (N.D. Tex. Oct. 28, 2013) (similarly denying remand where plaintiff pleaded monetary relief below jurisdictional threshold but faile Mktg., Inc., No. EP-12-CV-00340-DCG, 2012 WL 5287043, at *3 (W.D. Tex. Oct. 23, 2012) (similarly holding that the statements in the plaintiff’s petition and binding stipulation/sworn affidavit attached to her petition asserting that the amount in controversy was less than or equal to $74,999.00 and that the plaintiff would not accept damages greater than $74,999.00 was sufficient to bind her and defeat diversity jurisdiction); Wright v. Normandy Terrace Healthcare and Rehabilitation Ctr., No. SA-12-CA-0622-XR, 2012 WL 2979040, at *2 (W.D.Tex. 2012) (<HOLDING>). 3 . Plaintiffs argue that ""Rule 47, when all",2,3,0,0
49282,"Identify the correct case holding using the following information: 381 F.3d 965 (9th Cir.2004) (en banc); Weitzel v. Division of Occupational and Professional Licensing of the Dep’t of Commerce, 240 F.3d 871 (10th Cir.2001); Kirschner v. Klemons, 225 F.3d 227, 238 (2d Cir.2000); Yamaha Motor Corp., U.S.A. v. Stroud, 179 F.3d 598, 603-04 (8th Cir.1999); Carroll v. City of Mount Clemens, 139 F.3d 1072, 1076 (6th Cir.1998); Simpson v. Rowan, 73 F.3d 134, 137-39 & nn. 5-6 (7th Cir.1995); Kyricopoulos v. Town of Orleans, 967 F.2d 14, 15 n. 1 (1st Cir.1992); Traverso v. Penn, 874 F.2d 209, 213 (4th Cir.1989); Williams v. Hepting, 844 F.2d 138, 144-45 (3d Cir.), cert. denied, 488 U.S. 851, 109 S.Ct. 135, 102 L.Ed.2d 107 (1988). The Fifth Circuit has provided conflicting opinions on this issue. Compare Alexander v. Ieyoub, 62 F.3d 709, 713 (5th Cir.1995) (<HOLDING>); Allen v. Louisiana State Bd. of Dentistry,",3,5,3,1
49286,"Identify the correct case holding using the following information: treatment that resulted from the injuries and that the charges are reasonable. 136 The Gorostietas claim it was error for the trial court not to allow Marie Gorostieta to read or testify as to the contents of the medical bills she received as evidence of their reasonableness. Parkinson argues that any testimony offered by Marie Gorostieta regarding the medical bills would have been hearsay. We find it unnecessary to address whether this evidence would have been hearsay because this court has already ruled that under the best evidence rule, a witness may not testify as to material contained in exhibits that have been previously denied admission. See Intermountain Farmers Ass'n v. Fitzgerald, 574 P.2d 1162, 1165 (Utah 1978); see also State v. Ross, 573 P.2d 1288, 1289-90 (Utah 1978) (<HOLDING>). To allow a witness to so testify would",0,4,0,1
49291,"Identify the correct case holding using the following information: treatment program and was specifically told by the trial court that if he failed to admit his offense his probation would be revoked. When he failed to make the required admissions, his probation was revoked. This is precisely the situation proscribed by our supreme court in Morrow and the United States Supreme Court in Murphy. In Morrow, the court noted revocation of probation is a penalty that cannot be imposed for exercising the Fifth Amendment privilege against self-incrimination. 590 N.W.2d at 793. Similarly, in Murphy, the Supreme Court acknowledged a state may not revoke probation “because a probationer refused to make nonimmunized disclosures concerning his own criminal conduct.” 465 U.S. at 439, 104 S.Ct. at 1148; see also Mace v. Amestoy, 765 F.Supp. 847, 852 (D.Vt.1991) (<HOLDING>); People v. Elsbach, 934 P.2d 877, 881",1,5,1,1
49306,"Identify the correct case holding using the following information: this issue. Gogri Decl. ¶ 11. Such an event would not negate the fact that plaintiff's numerous medical conditions nevertheless constitute a substantial limitation on his ability to walk. See 29 C.F.R. § 1630.2(j) (defining substantial limitation as either a total inability to perform major life activity or a significant restriction on the same). 7 . The Ninth Circuit has yet to rule on this issue, but courts are generally in agreement that whether barrier removal is readily achievable is an affirmative defense. See Colorado Cross Disability Coalition v. Hermanson Family Ltd. P’ship, 264 F.3d 999, 1002-03 (10th Cir.2001); Gathright-Dietrich v. Atlanta Landmarks, Inc., 452 F.3d 1269, 1274 (11th Cir.2006). See also Lentini v. Calif. Ctr. for the Arts, 370 F.3d 837 (9th Cir.2004) (<HOLDING>). In Colorado Cross, the Tenth Circuit",2,4,2,1
49312,"Identify the correct case holding using the following information: of minimal value compared to other medical opinions that squared with treatment records. Molina v. Astrue, 674 F.3d 1104, 1110 (9th Cir.2012) (quoting Valentine v. Comm’r Soc. Sec. Admin., 574 F.3d 685, 690 (9th Cir.2009)). The “ALJ is the final arbiter with respect to resolving ambiguities in the medical evidence” such as those in the record here. Tommasetti v. Astrue, 533 F.3d 1035, 1041-42 (9th Cir.2008). Nor did the ALJ err in granting only minimal weight to Global Assessment of Functioning (“GAF”) scores. The ALJ is not required to assign GAF scores controlling weight in the face of other conflicting record evidence. The ALJ was likewise justified in affording limited weight to the treating physicians’ medical opinions. See Edlund v. Massanari, 253 F.3d 1152, 1157 (9th Cir.2001) (<HOLDING>). The ALJ provided specific, cogent reasons for",2,4,0,0
49317,"Identify the correct case holding using the following information: for duty exam was indeed job-related and necessary to determine if he could carry out his duties. The reasoning of several of our sister circuits is consistent with our endorsement of the plain language of the EEOC regulations. See Grenier v. Cyanamid Plastics, Inc., 70 F.3d 667, 676 (1st Cir.1995) (finding that if the plaintiff were “treated as an existing employee returning from disability leave, ... the employer would be able to demand medical certification of ability to return to work”); Hogan v. Bangor and Aroostook R.R. Co., 61 F.3d 1034, 1036 (1st Cir.1995) (concluding that an employee was entitled to reinstatement after suffering collapsed lung as soon as medical evidence indicated he was fit to return); Pesterfield v. Tennessee Valley Auth., 941 F.2d 437, 438 (6th Cir.1991) (<HOLDING>). We concur in the reasoning of these circuits.",2,4,0,0
49342,"Identify the correct case holding using the following information: period, claimed serious physical injuries to neck, arms, and shoulders). With no additional alleg L 3822220, at *14-15 (S.D.N.Y. Sept. 4, 2012) (granting summary judgment on tight handcuffing claim where plaintiff experienced 24 hours of swelling and went to hospital but no treatment was provided for wrists); Wang, 2012 WL 119591, at *7 (granting summary judgment where plaintiff was “shrieking in pain” from tight handcuffs but plaintiff, sought no medical attention and there was no evidence that the handcuffing caused actual physical injury); Abdul-Rahman, 2012 WL 1077762, at *7-8 (granting motion for judgment on the pleadings where only alleged injury was numbness and marks on wrists); Bender v. City of New York, No. 09-CV-3286 (BSJ), 2011 WL 4344203, at *6 (S.D.N.Y. Sept. 14, 2011) (<HOLDING>); Richardson v. N.Y.C. Health & Hosps., Corp.,",1,5,1,1
49401,"Identify the correct case holding using the following information: The Eighth Circuit, in U.S. v. ■ Ferro, concluded that all other circuits which have considered the issue have specifically held that the statute is mandatory. United States v. Ferro, 321 F.3d 756, 761 (8th Cir.2003)(finding that involuntary hospitalization was mandatory where district court had determined that defendant was incompetent); id. at 761 (“[U]pon our own reading of the statute, we conclude that after determining that a defendant is incompetent to stand trial, a district court is required to commit the defendant to the custody of the Attorney General for a reasonable period of time to evaluate whether treatment would allow the trial to proceed.”). See United States v. Filippi, 211 F.3d 649, 651 (1st Cir.2000); United States v. Donofrio, 896 F.2d 1301, 1302 (11th Cir.1990)(<HOLDING>); United States v. Azure, 279 F.Supp.2d 1093,",2,5,2,1
